time,temperature
1949-07-15,-0.22116825633267131
1949-08-15,-0.15277721287161994
1949-09-15,-0.1421865920737638
1949-10-15,-0.06779433960921706
1949-11-15,-0.006331817712265184
1949-12-15,0.13436179812785565
1950-01-15,-0.10336222461004065
1950-02-15,-0.2660533181529678
1950-03-15,0.15544502633282517
1950-04-15,-0.12176343063496974
1950-05-15,-0.13540192397261683
1950-06-15,-0.0597987942709025
1950-07-15,-0.0231565075997572
1950-08-15,-0.1923979949850287
1950-09-15,-0.07537502517962542
1950-10-15,-0.1972881554642005
1950-11-15,-0.18507467606050004
1950-12-15,-0.24911628341384445
1951-01-15,-0.6593163860467852
1951-02-15,-0.45810317535616374
1951-03-15,-0.06813530972064508
1951-04-15,0.03713719407986962
1951-05-15,0.12240994820996505
1951-06-15,-0.03076211913458507
1951-07-15,-0.15709645038932984
1951-08-15,0.04098427066602394
1951-09-15,0.11913378256726304
1951-10-15,0.19000783609511782
1951-11-15,-0.04485730452721662
1951-12-15,0.11062123859442889
1952-01-15,0.04317947191172872
1952-02-15,0.27354376786559
1952-03-15,-0.1495601899479159
1952-04-15,0.06406756804181095
1952-05-15,0.1711979758276917
1952-06-15,0.010739332854256241
1952-07-15,0.0685341393578967
1952-08-15,0.06465383636142841
1952-09-15,0.15255292582451505
1952-10-15,0.00616644904297237
1952-11-15,0.0811359507224661
1952-12-15,0.19886750004329526
1953-01-15,0.13032602254667516
1953-02-15,0.31574007272430943
1953-03-15,0.012849639043273497
1953-04-15,0.621024593670991
1953-05-15,0.24688092478070392
1953-06-15,0.25263319621767544
1953-07-15,0.09827312492145747
1953-08-15,0.0765521215617329
1953-09-15,0.10810904630747235
1953-10-15,0.23362403421553232
1953-11-15,0.40212718875432235
1953-12-15,0.24392530873096818
1954-01-15,-0.24031753352523125
1954-02-15,-0.026682762368111915
1954-03-15,-0.25721256433460543
1954-04-15,-0.01975334404008371
1954-05-15,0.015618512974882167
1954-06-15,-0.08469845335125196
1954-07-15,-0.1007197993782092
1954-08-15,-0.1114988248832601
1954-09-15,-0.007852616414013944
1954-10-15,0.2605766297562093
1954-11-15,0.4235517710432218
1954-12-15,0.182580322167158
1955-01-15,0.4208843775991372
1955-02-15,-0.25561584503890655
1955-03-15,-0.2748761506333935
1955-04-15,-0.05161714248586711
1955-05-15,-0.30302534805667497
1955-06-15,-0.029077306083238642
1955-07-15,-0.10637261484793288
1955-08-15,0.25700836829588974
1955-09-15,-0.01710919984129322
1955-10-15,0.32708792782112733
1955-11-15,-0.3956504657517209
1955-12-15,-0.41203535833536814
1956-01-15,0.03483287965620705
1956-02-15,0.19605170582528225
1956-03-15,-0.10333959248422273
1956-04-15,-0.1629792984667214
1956-05-15,-0.4619353660906626
1956-06-15,-0.04497926043429263
1956-07-15,0.09388475999747668
1956-08-15,-0.2922535430268732
1956-09-15,-0.14935903150688462
1956-10-15,-0.40345911895556885
1956-11-15,0.11806168917146037
1956-12-15,0.37757647947642137
1957-01-15,0.022284462235028817
1957-02-15,0.21567689721803224
1957-03-15,0.1130763498682189
1957-04-15,0.01681364921853753
1957-05-15,0.176452650511114
1957-06-15,0.3332157859466332
1957-07-15,-0.002814173557723586
1957-08-15,0.33381957984607524
1957-09-15,0.035010293059869586
1957-10-15,0.12162310251512164
1957-11-15,0.029417850252457325
1957-12-15,-0.08390269478176797
1958-01-15,0.7905059586731691
1958-02-15,0.4202896124883371
1958-03-15,0.13043319220805152
1958-04-15,-0.3948558230090956
1958-05-15,0.08461155499128728
1958-06-15,-0.3923066305194221
1958-07-15,0.19445596067543183
1958-08-15,-0.23822697165218906
1958-09-15,0.014298146437235948
1958-10-15,0.11018529865147736
1958-11-15,-0.12064927484127812
1958-12-15,-0.32225858016682396
1959-01-15,-0.08069996716922163
1959-02-15,0.16117468588643483
1959-03-15,0.19348019094201843
1959-04-15,0.36883750336215304
1959-05-15,0.12453174177058537
1959-06-15,-0.031454454496739594
1959-07-15,0.014323415589220552
1959-08-15,-0.05647641471372702
1959-09-15,-0.3295664576077281
1959-10-15,-0.11178462056059466
1959-11-15,0.10722990414528072
1959-12-15,0.03546453777394351
1960-01-15,0.012956586073189644
1960-02-15,-0.05485509362651622
1960-03-15,-0.7206852709210275
1960-04-15,-0.28785205175232514
1960-05-15,0.13511450079674941
1960-06-15,-0.04197009089609738
1960-07-15,0.04849433478062583
1960-08-15,-0.0669462256828987
1960-09-15,0.18225415817609938
1960-10-15,0.0458301629509262
1960-11-15,-0.2835235421302355
1960-12-15,0.24176375065130742
1961-01-15,-0.10664705279678147
1961-02-15,0.0755014504535468
1961-03-15,-0.11918494450278877
1961-04-15,0.11948870051708686
1961-05-15,0.0012527866948120183
1961-06-15,0.32486380113979524
1961-07-15,0.05762624249304762
1961-08-15,0.07734068225560302
1961-09-15,0.24700392191497741
1961-10-15,0.16099170618152123
1961-11-15,0.14044662677808714
1961-12-15,-0.4107580933893116
1962-01-15,-0.086461364942709
1962-02-15,0.04404451215308639
1962-03-15,0.2803046221005056
1962-04-15,0.02016742346158996
1962-05-15,-0.2840087327280648
1962-06-15,0.29042405478256833
1962-07-15,-0.004850643561120974
1962-08-15,-0.09666499533561329
1962-09-15,-0.052679151916991705
1962-10-15,-0.1187197768779106
1962-11-15,0.2602040119573144
1962-12-15,-0.23576685058998934
1963-01-15,-0.07854885505078983
1963-02-15,0.05169622327754632
1963-03-15,-0.49330508943745033
1963-04-15,-0.26393075523278664
1963-05-15,-0.15036245017073577
1963-06-15,0.18477056401659425
1963-07-15,0.007820783894886935
1963-08-15,0.6012572327118225
1963-09-15,0.316988328015501
1963-10-15,0.04036219596835384
1963-11-15,-0.05292637230647643
1963-12-15,-0.16049366258258269
1964-01-15,-0.38923018885994537
1964-02-15,-0.0580973848473779
1964-03-15,-0.3248389417346469
1964-04-15,-0.7748312206820392
1964-05-15,-0.6980505169710481
1964-06-15,0.255472594053908
1964-07-15,0.18995581954708826
1964-08-15,-0.16508441472637375
1964-09-15,-0.5470254976588874
1964-10-15,-0.416542600252542
1964-11-15,-0.29780801626610803
1964-12-15,-0.1250055858795288
1965-01-15,-0.09553207099763258
1965-02-15,-0.06341716474453776
1965-03-15,0.037218067511434576
1965-04-15,-0.08990026435989663
1965-05-15,-0.11337193207084441
1965-06-15,0.005430290875707379
1965-07-15,-0.2865238149665108
1965-08-15,0.09723506106256237
1965-09-15,-0.4211989431386215
1965-10-15,-0.1838083619535291
1965-11-15,0.11863024526169991
1965-12-15,-0.22042411330463232
1966-01-15,-0.6751689352466986
1966-02-15,-0.17223443970213564
1966-03-15,-0.029855403151501963
1966-04-15,-0.26435468304200155
1966-05-15,-0.3202916698287854
1966-06-15,-0.12397592326974856
1966-07-15,0.21898196027950098
1966-08-15,-0.2377931024386869
1966-09-15,0.056568791204886386
1966-10-15,-0.5598641026764876
1966-11-15,-0.0017102640375075465
1966-12-15,0.40315409504940214
1967-01-15,-0.05806651260562378
1967-02-15,-0.39409297993870757
1967-03-15,0.23430265805156356
1967-04-15,0.012874651522814131
1967-05-15,0.2983539844071238
1967-06-15,-0.1708618191008389
1967-07-15,0.2721440068620911
1967-08-15,0.016857284865844088
1967-09-15,0.07963904815447126
1967-10-15,0.049671791837986055
1967-11-15,0.04489785649520903
1967-12-15,0.19400471440201503
1968-01-15,-0.3101536961973665
1968-02-15,-0.019693505090310835
1968-03-15,0.40287584837622537
1968-04-15,0.08627174056626
1968-05-15,-0.13349207033799323
1968-06-15,-0.12878202851691828
1968-07-15,-0.3579651227585071
1968-08-15,-0.22153264581624552
1968-09-15,-0.5143158042263576
1968-10-15,0.23988530287226634
1968-11-15,-0.43503611384369856
1968-12-15,-0.5063296767651647
1969-01-15,-0.06944261936813127
1969-02-15,-0.34990915611638596
1969-03-15,-0.41674426773454054
1969-04-15,0.012994119177215836
1969-05-15,0.15084034837480167
1969-06-15,-0.1482017045974256
1969-07-15,-0.35649511459299377
1969-08-15,0.010996698190633961
1969-09-15,0.1691933133431022
1969-10-15,0.15896435127551076
1969-11-15,0.01078537594228631
1969-12-15,0.4478244032524827
1970-01-15,-0.018382215169174036
1970-02-15,0.10147645771067877
1970-03-15,0.291174563126941
1970-04-15,-0.30159927056232566
1970-05-15,-0.23059727934998422
1970-06-15,-0.18431700056038108
1970-07-15,0.08016007824830258
1970-08-15,-0.29251737523435467
1970-09-15,0.3742650201558059
1970-10-15,0.19514697150775856
1970-11-15,-0.07476008352066316
1970-12-15,-0.14806044379937097
1971-01-15,-0.10726078908082781
1971-02-15,0.16416402045550044
1971-03-15,-0.10576571298756555
1971-04-15,0.21641108205165496
1971-05-15,0.10226819312788644
1971-06-15,-0.28610225994712757
1971-07-15,-0.1195657044614156
1971-08-15,0.09833385330679793
1971-09-15,-0.056695923497637586
1971-10-15,0.07618008357439317
1971-11-15,-0.17737491036024178
1971-12-15,-0.02690907901597401
1972-01-15,0.0026673684918133837
1972-02-15,-0.1509570533656393
1972-03-15,0.12879000395743861
1972-04-15,-0.16635435100994792
1972-05-15,-0.22763950662087887
1972-06-15,-7.176286891079475e-4
1972-07-15,-0.0999412183764448
1972-08-15,0.4999404911114239
1972-09-15,0.026966411228310224
1972-10-15,0.19014911855685346
1972-11-15,-0.04640067808001172
1972-12-15,-0.0963341219571404
1973-01-15,0.31397084569538286
1973-02-15,-0.030342550393041737
1973-03-15,0.08831880250910892
1973-04-15,0.33672134485345545
1973-05-15,0.3260805673523807
1973-06-15,0.1357070392202324
1973-07-15,0.11974024076693995
1973-08-15,-0.024754602601344943
1973-09-15,0.12238610348142193
1973-10-15,0.08578834588668377
1973-11-15,0.18299314185708995
1973-12-15,-0.26586236557919757
1974-01-15,0.16660672948951577
1974-02-15,-0.35452875203582407
1974-03-15,0.03979213254348662
1974-04-15,-0.20186076524665292
1974-05-15,-0.02135602700547883
1974-06-15,0.007183098430994542
1974-07-15,-0.033972894208647623
1974-08-15,0.44786085846184776
1974-09-15,-0.02889818712150532
1974-10-15,0.054346922152560005
1974-11-15,-0.0805942257028231
1974-12-15,0.18273298477197744
1975-01-15,-0.001402118009163098
1975-02-15,0.30441177618014337
1975-03-15,0.255961712009218
1975-04-15,0.0991340325223999
1975-05-15,0.46158794570469414
1975-06-15,-0.17246364669115885
1975-07-15,-0.08018759200456607
1975-08-15,-0.37513182602361755
1975-09-15,-0.08179032277392423
1975-10-15,-0.0750877176199043
1975-11-15,-0.21839626288726505
1975-12-15,-0.0487105022208395
1976-01-15,0.11236440374040575
1976-02-15,0.11445404007428028
1976-03-15,0.061003415846781144
1976-04-15,-0.11920582294082
1976-05-15,-0.42361144756766067
1976-06-15,-0.20510449351275603
1976-07-15,-0.13672230252041243
1976-08-15,-0.39086844032733775
1976-09-15,-0.060398212037010325
1976-10-15,-0.45184539205531665
1976-11-15,-0.1497558346292816
1976-12-15,0.14503683032041664
1977-01-15,0.8006119474912196
1977-02-15,-0.04076296895529476
1977-03-15,-0.0889891250690306
1977-04-15,0.16020351916766293
1977-05-15,0.6434844189918464
1977-06-15,0.40466466124014805
1977-07-15,0.41504687744465957
1977-08-15,0.29785047233569817
1977-09-15,-0.3343327829042256
1977-10-15,-0.33651151841173127
1977-11-15,-0.06782132196745348
1977-12-15,-0.14213571913541762
1978-01-15,-0.17090891730296578
1978-02-15,0.14916931180259166
1978-03-15,0.14549176437770425
1978-04-15,0.4464946685537067
1978-05-15,0.17445952287512095
1978-06-15,-0.1964765663952037
1978-07-15,0.03502938523678962
1978-08-15,-0.4018423105121439
1978-09-15,0.04528007417588136
1978-10-15,-0.038363191324926244
1978-11-15,0.07505916065873972
1978-12-15,-0.030557011930960335
1979-01-15,-0.04406586466903854
1979-02-15,-0.8092047038762077
1979-03-15,0.15756632142375349
1979-04-15,0.24522934660682777
1979-05-15,-0.318779569462517
1979-06-15,-0.013780495105970837
1979-07-15,-0.31873326785387296
1979-08-15,-0.01809255391960267
1979-09-15,0.4318518886057215
1979-10-15,0.12942557966787452
1979-11-15,0.34842170385055765
1979-12-15,0.3862073830519472
1980-01-15,0.3041119274614243
1980-02-15,0.6546734864542011
1980-03-15,0.4790934965918295
1980-04-15,0.308627614935207
1980-05-15,0.457419043325078
1980-06-15,0.09274542637358614
1980-07-15,0.23941462879500736
1980-08-15,0.09674807223165066
1980-09-15,0.15235057922845427
1980-10-15,0.12672826076048702
1980-11-15,0.19863519245491731
1980-12-15,0.15706168480108607
1981-01-15,0.8745034978535597
1981-02-15,0.6382857887776242
1981-03-15,0.5509139361173035
1981-04-15,0.18197671840714078
1981-05-15,0.43224469768602497
1981-06-15,0.3541373852334734
1981-07-15,0.6435456902548722
1981-08-15,0.7777224448871978
1981-09-15,0.08434531825005659
1981-10-15,0.028402655341096924
1981-11-15,0.284592117848474
1981-12-15,0.3876304858412778
1982-01-15,-0.27389216844069236
1982-02-15,0.0696762954292552
1982-03-15,-0.009506678880395138
1982-04-15,0.10539759400759005
1982-05-15,0.11672125782201435
1982-06-15,-0.17217811510552275
1982-07-15,0.2115586642730466
1982-08-15,-0.23586407239792995
1982-09-15,-0.1900965111684096
1982-10-15,0.041248902449364945
1982-11-15,0.31858752811233665
1982-12-15,0.47887583241395254
1983-01-15,0.5116555517290388
1983-02-15,0.21936439397846383
1983-03-15,0.5757290955502152
1983-04-15,0.220287540977727
1983-05-15,0.355923519258339
1983-06-15,4.156524902413571e-4
1983-07-15,-0.18797910513033844
1983-08-15,0.35701809638637066
1983-09-15,0.5454763573701452
1983-10-15,-0.07094372569840497
1983-11-15,-0.09563064252147328
1983-12-15,-0.005229856222891261
1984-01-15,0.5819923909513589
1984-02-15,0.1725908628710913
1984-03-15,0.33872319839353165
1984-04-15,-0.24596128161256278
1984-05-15,0.5735790656352994
1984-06-15,-0.29343813680629705
1984-07-15,0.49439608797414225
1984-08-15,0.24757873092601745
1984-09-15,0.4701133980134497
1984-10-15,0.17611514454115415
1984-11-15,0.21096036591009867
1984-12-15,0.32018687971772214
1985-01-15,0.4973168039248799
1985-02-15,-0.14250636525213736
1985-03-15,0.24634295814711418
1985-04-15,-0.02326943372399039
1985-05-15,-0.08051867815045405
1985-06-15,0.4456885156511131
1985-07-15,-0.028375014996630553
1985-08-15,0.2593662663550071
1985-09-15,0.1974144799878935
1985-10-15,0.07570417071735239
1985-11-15,-0.08509171537094995
1985-12-15,0.120459480389054
1986-01-15,0.10304005713591922
1986-02-15,0.751081282510205
1986-03-15,0.3799584101754237
1986-04-15,0.17706665441033542
1986-05-15,0.2352078354396459
1986-06-15,-0.19013851200389464
1986-07-15,0.04096598632955578
1986-08-15,0.14792096857673198
1986-09-15,-0.4351108925301525
1986-10-15,-0.00837238422584347
1986-11-15,-0.0058720965123750255
1986-12-15,-0.05166293972949564
1987-01-15,0.37848801085782285
1987-02-15,0.0642160805267823
1987-03-15,0.004112828059253383
1987-04-15,-0.02594385950599986
1987-05-15,0.030250154893240285
1987-06-15,0.45397216528496054
1987-07-15,0.35531382051523136
1987-08-15,-0.1721751886880569
1987-09-15,0.08643483516076267
1987-10-15,0.1342877694865326
1987-11-15,-0.14695224128294745
1987-12-15,0.2099793934836455
1988-01-15,0.45680880507932375
1988-02-15,0.46628809886047995
1988-03-15,0.5597858746596592
1988-04-15,0.3392524975518639
1988-05-15,0.5691070190156209
1988-06-15,0.5194403776840064
1988-07-15,0.340468859606732
1988-08-15,0.7262481836293381
1988-09-15,0.5400920816505922
1988-10-15,0.6029585182191434
1988-11-15,-0.13888547682804506
1988-12-15,0.12098338890420207
1989-01-15,-0.22571748234820954
1989-02-15,0.42245202408742094
1989-03-15,0.4077888763245127
1989-04-15,0.29135307744866473
1989-05-15,-0.10084442836200608
1989-06-15,-0.13670035254997406
1989-07-15,0.5032974753078836
1989-08-15,0.47220774099501805
1989-09-15,0.45409095589463133
1989-10-15,0.1877897464603843
1989-11-15,0.003556626728241259
1989-12-15,0.4459028371861419
1990-01-15,0.5150847236894512
1990-02-15,0.4027575197154572
1990-03-15,1.051155518262061
1990-04-15,0.8563770269778564
1990-05-15,0.48959737549099525
1990-06-15,0.42096605127194353
1990-07-15,0.7141070602727623
1990-08-15,0.19771961238608207
1990-09-15,-0.005286376620780068
1990-10-15,0.3850263005896816
1990-11-15,0.11922493942489142
1990-12-15,0.3131040009925901
1991-01-15,0.41767539376451984
1991-02-15,0.5753256623966007
1991-03-15,0.3590462509004902
1991-04-15,0.4435407879948477
1991-05-15,0.2784113826486786
1991-06-15,0.6708983567055442
1991-07-15,0.6869957330501005
1991-08-15,0.5144640851564956
1991-09-15,0.8744487425980757
1991-10-15,0.21525082088827682
1991-11-15,0.29104877855295735
1991-12-15,0.5108637552521264
1992-01-15,0.43113865025296716
1992-02-15,0.22782057114127444
1992-03-15,0.6685875731384842
1992-04-15,0.17924172564299706
1992-05-15,0.3005044295926893
1992-06-15,0.2280410256759656
1992-07-15,0.06088334871449009
1992-08-15,-0.04043303284648695
1992-09-15,-0.08577496504521163
1992-10-15,0.03198137473347126
1992-11-15,-0.06235253244326538
1992-12-15,0.1351920150505121
1993-01-15,0.2781972981621876
1993-02-15,0.45781948255659377
1993-03-15,0.3525526302174317
1993-04-15,0.25637830526980976
1993-05-15,0.2055229609578763
1993-06-15,0.06420216282342982
1993-07-15,0.36060413246684553
1993-08-15,-0.2193200478848443
1993-09-15,0.048531687504822514
1993-10-15,0.18718582427242964
1993-11-15,0.08326037549747611
1993-12-15,-0.14630374500615073
1994-01-15,0.07479283496870909
1994-02-15,-0.11707783871610807
1994-03-15,0.17871244501028688
1994-04-15,0.5769117700315439
1994-05-15,-0.0387652780315865
1994-06-15,0.6858598454009989
1994-07-15,0.33835203834542604
1994-08-15,0.09997128365810183
1994-09-15,0.3514478541100195
1994-10-15,0.5157701810197749
1994-11-15,0.3535334009314346
1994-12-15,0.3277718543625278
1995-01-15,0.31821352090434585
1995-02-15,0.9844546583469042
1995-03-15,0.48108336387529355
1995-04-15,0.855035911999844
1995-05-15,0.10479684648832563
1995-06-15,0.4840201334240324
1995-07-15,0.5652607837759807
1995-08-15,0.3848570450806709
1995-09-15,0.4080369976138808
1995-10-15,0.5907287928884474
1995-11-15,0.4773116008547162
1995-12-15,0.12919130254958308
1996-01-15,0.2837214462977922
1996-02-15,0.7403177774429627
1996-03-15,0.4724632110986671
1996-04-15,0.728637565514865
1996-05-15,0.03551390715181786
1996-06-15,0.09414211336457817
1996-07-15,0.5496881934851549
1996-08-15,0.9310224136775529
1996-09-15,0.38010635439652796
1996-10-15,0.07089169811968214
1996-11-15,0.9231540674162126
1996-12-15,0.47235024006871557
1997-01-15,0.13554917320588633
1997-02-15,0.23555582507991507
1997-03-15,0.7484231505356245
1997-04-15,0.42070374477817635
1997-05-15,0.25119843120681457
1997-06-15,0.6535810160111911
1997-07-15,-0.06357641343809373
1997-08-15,0.160363587344563
1997-09-15,0.35424542844108725
1997-10-15,0.6044186493208862
1997-11-15,0.9111519756359151
1997-12-15,0.5227028593386646
1998-01-15,0.4880143713373946
1998-02-15,0.7630783803718395
1998-03-15,0.7900302703869408
1998-04-15,0.3038421441192664
1998-05-15,0.5903244486204692
1998-06-15,1.078174105254164
1998-07-15,0.6556505058861822
1998-08-15,0.6137011227882683
1998-09-15,0.2437116893618749
1998-10-15,0.21756659926458716
1998-11-15,0.6646197914551176
1998-12-15,0.4976913384428984
1999-01-15,0.44167874531957707
1999-02-15,0.5131018804565912
1999-03-15,0.3434039977638081
1999-04-15,0.003704621401521927
1999-05-15,0.04891246245905074
1999-06-15,0.3066103640731018
1999-07-15,0.39588330357289936
1999-08-15,0.27701187835838675
1999-09-15,0.5004210348213893
1999-10-15,0.40153608063544033
1999-11-15,0.6026173264071358
1999-12-15,0.18053420927649488
2000-01-15,0.06495877868814369
2000-02-15,0.6178873362571518
2000-03-15,0.7592335100417998
2000-04-15,0.4197509508458117
2000-05-15,0.20240957423378084
2000-06-15,0.5168892919292108
2000-07-15,0.5127760000091696
2000-08-15,0.43529473237106625
2000-09-15,0.32348611000178273
2000-10-15,0.23931255366888893
2000-11-15,0.5938907631191144
2000-12-15,0.3241108950111959
2001-01-15,0.5344539321378976
2001-02-15,0.5733566521993461
2001-03-15,0.3779613489955516
2001-04-15,0.34783732472756695
2001-05-15,0.4766882767344842
2001-06-15,0.6014261453110654
2001-07-15,0.6976900722347714
2001-08-15,0.14605416628234613
2001-09-15,0.64472463786444
2001-10-15,0.42731733989179393
2001-11-15,0.9543106704933931
2001-12-15,0.8832103285423486
2002-01-15,0.8363629368724812
2002-02-15,0.5176944879330861
2002-03-15,1.2053380954266886
2002-04-15,0.5422979000008535
2002-05-15,0.8340750717897992
2002-06-15,0.3593455466198185
2002-07-15,0.6709949661815163
2002-08-15,0.6115389796069762
2002-09-15,0.9551110617908825
2002-10-15,0.9052627070957364
2002-11-15,0.6645037587320888
2002-12-15,0.571265960671451
2003-01-15,0.9532116347529634
2003-02-15,0.5399188432341526
2003-03-15,0.613165703411349
2003-04-15,0.5390869309233566
2003-05-15,0.6194848308584365
2003-06-15,0.25955275581735904
2003-07-15,0.6488318550081426
2003-08-15,0.7298994369626707
2003-09-15,0.7049628352691715
2003-10-15,0.8670072201550297
2003-11-15,0.4331440154757093
2003-12-15,0.9638828105357403
2004-01-15,0.500239629357964
2004-02-15,0.6873798161522163
2004-03-15,0.34726838460851883
2004-04-15,0.6853206453238341
2004-05-15,0.16394335960903336
2004-06-15,0.3657235731305777
2004-07-15,-0.32502133075453665
2004-08-15,0.2719287045524597
2004-09-15,0.41399860561765583
2004-10-15,0.5542990118471526
2004-11-15,0.6353079590961451
2004-12-15,0.5309429705886399
2005-01-15,1.104617424136636
2005-02-15,0.9801579315109895
2005-03-15,0.893379345897157
2005-04-15,0.6076372565958741
2005-05-15,0.7430896678112574
2005-06-15,0.6481628678543334
2005-07-15,0.5623161731276152
2005-08-15,0.5159027095143616
2005-09-15,1.0289283910292344
2005-10-15,1.0017726791378028
2005-11-15,0.8834169613861672
2005-12-15,1.2332804785728448
2006-01-15,0.8660320535242422
2006-02-15,0.9000978490586481
2006-03-15,0.7651424153971146
2006-04-15,0.4475306849174455
2006-05-15,0.451423215555408
2006-06-15,0.7222680186430125
2006-07-15,0.22965495095213165
2006-08-15,0.940177192584346
2006-09-15,0.8441909308445003
2006-10-15,0.7373784058210957
2006-11-15,1.0895889054889831
2006-12-15,0.8995099730454963
2007-01-15,1.3501505927685369
2007-02-15,0.8137949614071486
2007-03-15,0.9405025132839777
2007-04-15,1.102020171130536
2007-05-15,0.9295328866111997
2007-06-15,0.8914927679372989
2007-07-15,0.8665064927527159
2007-08-15,0.7809556629437809
2007-09-15,0.754356456170476
2007-10-15,0.773640408105813
2007-11-15,0.9223945567552743
2007-12-15,0.7215789640096759
2008-01-15,0.45039111371652313
2008-02-15,0.5809576969193688
2008-03-15,0.8055723642415508
2008-04-15,0.7535187540657329
2008-05-15,0.5400297627572582
2008-06-15,0.5052667679645547
2008-07-15,0.7249403853019655
2008-08-15,0.2998900203188673
2008-09-15,1.0404720014147941
2008-10-15,0.8407481997351287
2008-11-15,0.9014730853668425
2008-12-15,0.7451285556631161
2009-01-15,0.9790683472972981
2009-02-15,0.36304191101484784
2009-03-15,0.5073816180323597
2009-04-15,0.5206132952646372
2009-05-15,0.8674269392368921
2009-06-15,0.6488292568230766
2009-07-15,1.0070056483335712
2009-08-15,0.5948607857050734
2009-09-15,0.8782551691666661
2009-10-15,0.8614939174862027
2009-11-15,1.2102182119432252
2009-12-15,1.0197503040855787
2010-01-15,0.9471400023839764
2010-02-15,1.102540472450401
2010-03-15,1.2153801187112538
2010-04-15,1.0014781091974274
2010-05-15,0.9553792975464208
2010-06-15,0.5145355517919472
2010-07-15,0.4960397471229047
2010-08-15,0.7474899957766907
2010-09-15,0.711899834050289
2010-10-15,1.0514603415893022
2010-11-15,1.1160749516236022
2010-12-15,0.6830190993588234
2011-01-15,0.9302483566411777
2011-02-15,0.8285767095619739
2011-03-15,1.1222616883534982
2011-04-15,0.7451214057216478
2011-05-15,0.6057874686257133
2011-06-15,0.7257031670670092
2011-07-15,1.0755595744537234
2011-08-15,1.178365142200812
2011-09-15,0.6531945340371234
2011-10-15,1.0447593215659237
2011-11-15,1.1100339374529584
2011-12-15,1.039233621631131
2012-01-15,0.8554329443705645
2012-02-15,1.0042382612186667
2012-03-15,0.8907343106629185
2012-04-15,0.8241240058638679
2012-05-15,0.9526480774598348
2012-06-15,0.591926746281965
2012-07-15,0.5149473306723694
2012-08-15,0.5762808859955226
2012-09-15,0.8950012303077413
2012-10-15,1.1838005109392336
2012-11-15,1.224994037715769
2012-12-15,1.0368519785679051
2013-01-15,1.0784522166434898
2013-02-15,0.41764188506339345
2013-03-15,0.9559834129255901
2013-04-15,0.5621855902095412
2013-05-15,0.45561688703098174
2013-06-15,0.8318745151042403
2013-07-15,0.5620994452786855
2013-08-15,0.9229799328669311
2013-09-15,1.2633731341011027
2013-10-15,0.8927640755571065
2013-11-15,1.153487823283571
2013-12-15,0.9716163159951537
2014-01-15,0.9940946904809274
2014-02-15,0.8767898901338864
2014-03-15,1.020472841574385
2014-04-15,0.847670034330263
2014-05-15,1.1715563288784971
2014-06-15,0.5366451011609784
2014-07-15,0.32180843052123537
2014-08-15,1.0094919260068118
2014-09-15,1.2890681544256284
2014-10-15,1.024559122259601
2014-11-15,0.7556326336224101
2014-12-15,0.9569410159060128
2015-01-15,0.9351155806605533
2015-02-15,1.0495263769369536
2015-03-15,1.2033223862573135
2015-04-15,0.8710264952132357
2015-05-15,0.5675646545182088
2015-06-15,0.6615580553448328
2015-07-15,0.45293449476800496
2015-08-15,0.5897172152832123
2015-09-15,0.6834002097810787
2015-10-15,1.3676910273563614
2015-11-15,1.336442013595592
2015-12-15,1.1348384031257612
2016-01-15,1.535143460387173
2016-02-15,1.6500444790083308
2016-03-15,1.6325429230845523
2016-04-15,1.1498029726891954
2016-05-15,1.0969201417247125
2016-06-15,0.593607298345869
2016-07-15,0.7507895388987352
2016-08-15,1.2689720100833999
2016-09-15,1.022757304806613
2016-10-15,1.355410205285049
2016-11-15,1.6665506747157142
2016-12-15,1.2387516067056166
2017-01-15,1.3425723371888387
2017-02-15,1.5248243754637036
2017-03-15,1.5903133530060807
2017-04-15,1.069166746019247
2017-05-15,1.0009651782966178
2017-06-15,0.45786432699547946
2017-07-15,0.6756184805677222
2017-08-15,0.8503576588956465
2017-09-15,0.6499218409369805
2017-10-15,1.2133297641038687
2017-11-15,1.2654682043627972
2017-12-15,1.3331535720944787
2018-01-15,1.1233762843184636
2018-02-15,1.341656332074213
2018-03-15,1.0977704044405427
2018-04-15,1.0015728929891385
2018-05-15,0.8345232739466655
2018-06-15,0.8467066460833356
2018-07-15,0.8384320869491191
2018-08-15,0.8822627767842594
2018-09-15,0.7837127856834539
2018-10-15,1.5590936018561297
2018-11-15,1.0382888504102274
2018-12-15,1.2725683047854435
2019-01-15,0.8595438470050941
2019-02-15,1.2728372412419684
2019-03-15,1.578421277613588
2019-04-15,1.1578019813073308
2019-05-15,0.972622644347901
2019-06-15,0.8269787075668416
2019-07-15,1.0490128761601378
2019-08-15,1.0503738841377943
2019-09-15,1.0984733437892924
2019-10-15,1.43517248948659
2019-11-15,1.2827412720094498
2019-12-15,1.3237986130855968
2020-01-15,1.1386301115359345
2020-02-15,1.4610188865968048
2020-03-15,1.2300698204474456
2020-04-15,1.6486488294613117
2020-05-15,1.310869643796982
2020-06-15,1.0556901032376078
2020-07-15,0.9691574532550724
2020-08-15,0.8399381834731092
2020-09-15,1.2452825428084262
2020-10-15,1.2146505541731094
2020-11-15,1.7571930637411035
2020-12-15,1.1394151828524441
2021-01-15,1.1319552161593704
2021-02-15,0.7600074023274604
2021-03-15,1.091534775948445
2021-04-15,0.7852360126803009
2021-05-15,0.8369604676146637
