station,time,lon,lat,pressure,temperature,salinity,oxygen,fluorescence,spar,par,density
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,635,8.330200000000001,34.69423999999999,3.369834,-0.009,22.2636,1.2975800000000002,1029.85996
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,640,8.27786,34.6899,3.363944,-0.015340000000000001,22.232,1.2975400000000001,1029.88738
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,645,8.27718,34.70262,3.2917499999999995,-0.01426,22.2618,1.2974800000000002,1029.9209
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,650,8.24752,34.70994,3.10348,-0.012639999999999998,22.211199999999998,1.29736,1029.9536
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,655,8.19786,34.704519999999995,3.0821940000000003,-0.015380000000000001,22.2776,1.29732,1029.97966
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,660,8.13036,34.698499999999996,3.089582,-0.01242,22.2158,1.2970199999999998,1030.0080600000001
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,665,8.042240000000001,34.69516,3.1178979999999994,-0.01768,22.277,1.2970400000000002,1030.04254
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,670,7.972060000000001,34.695980000000006,3.045654,-0.019480000000000004,22.277,1.2968999999999997,1030.07656
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,675,7.839319999999999,34.68516,3.0653340000000004,-0.016100000000000003,22.277,1.29672,1030.11212
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,680,7.795820000000001,34.68212,3.0639100000000004,-0.01454,22.277,1.29556,1030.14024
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,685,7.8283000000000005,34.69163999999999,3.019704,-0.01722,22.1946,1.2955,1030.16614
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,690,7.840419999999999,34.69482,2.9515700000000002,-0.018899999999999997,22.2158,1.2955,1030.1894
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,695,7.8601399999999995,34.702659999999995,2.9091320000000005,-0.01756,22.2748,1.2955,1030.2149000000002
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,700,7.84358,34.70828,2.84563,-0.013319999999999999,22.204,1.2955,1030.24402
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,705,7.77522,34.70592,2.8149019999999996,-0.01814,22.264400000000002,1.2955,1030.27506
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,710,7.73904,34.70702,2.7864499999999994,-0.01896,22.277,1.2955,1030.30442
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,715,7.70038,34.70175999999999,2.7895640000000004,-0.015239999999999998,22.277,1.2955,1030.32924
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,720,7.682459999999999,34.705259999999996,2.78498,-0.01452,22.249200000000002,1.2955,1030.3576600000001
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,725,7.66768,34.70682,2.742666,-0.01726,22.2518,1.2955,1030.3838600000004
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,730,7.6536,34.70752,2.7305819999999996,-0.01358,22.25,1.2954,1030.40928
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,735,7.57984,34.70598,2.723182,-0.01936,22.2176,1.29508,1030.44158
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,740,7.44408,34.695640000000004,2.729596,-0.01724,22.2358,1.2947799999999998,1030.4768199999999
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,745,7.397420000000001,34.69312,2.7619599999999997,-0.021259999999999994,22.276600000000002,1.2949599999999999,1030.50612
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,750,7.435640000000001,34.71088,2.688628,-0.01446,22.2592,1.2941,1030.5375199999999
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,755,7.43174,34.71326,2.61737,-0.01182,22.277,1.29378,1030.56222
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,760,7.41428,34.713440000000006,2.599756,-0.01024,22.2252,1.29404,1030.58744
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,765,7.4063,34.72228,2.550206,-0.01354,22.2364,1.2937600000000002,1030.61836
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,770,7.44152,34.73456,2.45366,-0.0156,22.2424,1.2937400000000001,1030.64534
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,775,7.48698,34.74652,2.38183,-0.01386,22.2518,1.29344,1030.67004
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,780,7.52452,34.7577,2.308602,-0.01854,22.238,1.29344,1030.6952999999999
st5,2004-08-19T00:59:59Z,41.27883333333333,-10.5375,785,7.53292,34.7644,2.264938,-0.02078,22.2382,1.2934,1030.72124
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,5,25.206575,34.8648,4.47872,0.236975,1629.625,99.28774999999999,1023.201675
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,10,25.17778,34.864979999999996,4.4679400000000005,0.26639999999999997,1574.16,65.082,1023.2296199999998
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,15,25.07584,34.86358,4.464229999999999,0.38133999999999996,1549.6799999999998,51.633,1023.2801
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,20,25.03838,34.8629,4.46737,0.48636,1531.1799999999998,39.1974,1023.31294
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,25,24.99486,34.86824,4.466672,0.5661400000000001,1511.9,31.424600000000005,1023.3517199999999
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,30,24.9196,34.88074,4.446606,0.6627799999999999,1504.6200000000003,24.6458,1023.40504
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,35,24.810720000000003,34.89489999999999,4.428483999999999,0.7802600000000001,1490.52,20.066399999999998,1023.4696600000001
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,40,24.627360000000003,34.906819999999996,4.405018,0.87994000000000006,1486.4599999999998,15.813399999999998,1023.5542600000001
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,45,24.42444,34.91648,4.334536,0.92546,1475.7,12.8136,1023.64344
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,50,24.2708,34.93556000000001,4.25934,0.9763200000000001,1473.8200000000002,10.337239999999998,1023.72518
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,55,24.175919999999998,34.95776,4.221102,0.8924200000000001,1465.8,8.474979999999999,1023.7931400000001
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,60,24.1462,34.96458,4.198732,0.8472,1462.04,7.077479999999999,1023.82988
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,65,24.03394,34.98364,4.171992,0.7285,1460.28,5.98378,1023.89846
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,70,23.78134,34.967780000000005,4.042548,0.5328,1460.56,5.114240000000001,1023.98116
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,75,23.3343,34.97384,3.941632,0.41228,1463.22,4.4726,1024.13402
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,80,22.46432,35.0582,3.6228719999999996,0.26948,1476.7,3.97834,1024.46538
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,85,21.81806,35.107400000000005,3.4562219999999995,0.24816000000000002,1492.4,3.57316,1024.7053799999999
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,90,21.29932,35.14906,3.359006,0.23630000000000004,1543.52,3.3204599999999997,1024.9057399999997
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,95,21.131819999999998,35.176500000000004,3.3491800000000005,0.23054000000000002,1619.3,3.11428,1024.99858
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,100,20.87826,35.2056,3.3703960000000004,0.17729999999999999,1746.9,3.03224,1025.11322
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,105,20.63352,35.23536,3.336412,0.18288,1990.86,3.00044,1025.2251199999998
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,110,20.49446,35.24296,3.3199980000000004,0.17214,2410.28,2.9762399999999998,1025.29126
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,115,20.32746,35.2515,3.291182,0.16616,2536.7,2.83448,1025.36458
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,120,20.07984,35.264019999999995,3.249324,0.14608,2711.4,2.6479,1025.4608199999998
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,125,19.899900000000002,35.28136000000001,3.2090860000000005,0.11768,2799.94,2.50414,1025.54392
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,130,19.809180000000005,35.28398,3.2344460000000006,0.11646000000000001,3005.46,2.3967,1025.5931799999998
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,135,19.7883,35.285,3.227382,0.10332000000000001,3181.3600000000006,2.2785800000000003,1025.6225200000001
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,140,19.59308,35.28150000000001,3.182682,0.11039999999999998,3387.88,2.1498800000000005,1025.69102
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,145,19.084660000000003,35.28502,3.0503080000000002,0.09936,3484.7,2.01524,1025.8428200000003
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,150,18.62572,35.29111999999999,2.879486,0.08378000000000001,3342.8599999999997,1.88198,1025.9844
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,155,18.29122,35.28754,2.78664,0.06858,3252.1800000000003,1.7839000000000003,1026.0894400000002
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,160,17.8401,35.277480000000004,2.7658980000000004,0.05226000000000001,2966.0800000000004,1.70672,1026.2129799999998
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,165,17.03954,35.211259999999996,2.673034,0.0442,3037.5,1.6495799999999998,1026.37536
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,170,16.640679999999996,35.1847,2.5098119999999997,0.055319999999999994,3133.66,1.6016,1026.4729
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,175,16.42948,35.174580000000006,2.422466,0.0498,3131.12,1.56342,1026.54202
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,180,16.29358,35.16888,2.406288,0.0436,3289.2599999999998,1.53376,1026.5936399999998
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,185,15.9513,35.172560000000004,2.4011500000000003,0.04156,3559.3,1.505,1026.69936
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,190,15.695919999999997,35.19154,2.42774,0.03786,3273.4399999999996,1.47994,1026.79478
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,195,15.416479999999998,35.21506000000001,2.518356,0.02994,3067.9800000000005,1.4598600000000002,1026.89892
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,200,15.32122,35.23956,2.720268,0.02658,3267.16,1.44122,1026.96414
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,205,15.182579999999998,35.227799999999995,2.7640819999999997,0.02114,3494.06,1.42504,1027.00994
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,210,15.000499999999999,35.23336,2.8176200000000002,0.023439999999999996,3572.9799999999996,1.4099,1027.07716
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,215,14.884440000000001,35.23818,2.9397399999999996,0.02546,3570.46,1.3962400000000001,1027.1300999999999
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,220,14.6613,35.26582,3.135736,0.02196,3086.08,1.3843400000000003,1027.22204
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,225,14.39142,35.25042,3.3164339999999997,0.02052,2560.84,1.37576,1027.2897
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,230,14.038300000000001,35.20249999999999,3.253548,0.02622,2957.7200000000003,1.3679199999999998,1027.35128
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,235,13.90546,35.176100000000005,3.1499959999999994,0.017720000000000003,3079.5600000000004,1.36204,1027.38266
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,240,13.601759999999999,35.13457999999999,2.98529,0.025380000000000003,3432.16,1.35672,1027.43682
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,245,13.51286,35.14502,2.941056,0.021079999999999998,3405.38,1.3527,1027.4879
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,250,13.531039999999999,35.18502,3.2001660000000003,0.02472,2845.1600000000003,1.3490199999999999,1027.5393
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,255,13.392619999999999,35.17748,3.3785220000000002,0.02018,3000.46,1.3462999999999998,1027.58382
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,260,13.200239999999999,35.15764,3.426764,0.02296,2995.0799999999995,1.34308,1027.62922
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,265,13.07218,35.147459999999995,3.243074,0.0212,3490.4799999999996,1.3407,1027.67156
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,270,12.973579999999998,35.14574,3.4474380000000004,0.02214,3538.84,1.3384800000000001,1027.71308
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,275,12.8673,35.138160000000006,3.545088,0.020340000000000004,3517.78,1.33606,1027.7511
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,280,12.589960000000001,35.109840000000005,3.6023240000000003,0.02042,3504.4,1.33422,1027.80556
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,285,12.406720000000002,35.08424,3.4550340000000004,0.024159999999999997,3503.8799999999997,1.3323800000000001,1027.8448199999998
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,290,12.228840000000002,35.05852,3.253236,0.020560000000000002,3500.4799999999996,1.3308600000000002,1027.88276
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,295,12.124239999999999,35.04482,3.1013360000000008,0.01702,3494.7599999999998,1.32942,1027.91698
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,300,12.08362,35.046319999999994,3.158982,0.018260000000000002,3484.6399999999994,1.3277800000000002,1027.9496199999999
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,305,12.033780000000002,35.04572,3.3088819999999997,0.025019999999999997,3483.7599999999998,1.32632,1027.98144
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,310,12.009060000000002,35.0438,3.4322559999999998,0.024579999999999998,3485.6,1.32544,1028.00758
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,315,11.9939,35.04654,3.5021320000000005,0.01718,3480.7599999999998,1.32498,1028.03544
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,320,11.98226,35.051939999999995,3.7822620000000002,0.02088,3481.5800000000004,1.3234,1028.06428
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,325,11.915619999999999,35.04522,3.8940639999999993,0.01888,3483.4199999999996,1.3233,1028.0937
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,330,11.81376,35.03446,3.9139600000000003,0.01718,3483.1800000000003,1.3231,1028.12674
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,335,11.763900000000001,35.02802,3.9081520000000003,0.02096,3481.9200000000005,1.32234,1028.15396
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,340,11.66098,35.016180000000006,3.94598,0.020999999999999998,3480.88,1.32134,1028.18646
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,345,11.5562,35.00432,3.95601,0.011519999999999999,3477.0200000000004,1.3212,1028.2195199999999
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,350,11.44742,34.98984,3.9698599999999997,0.019,3482.5,1.3211199999999999,1028.25136
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,355,11.377019999999998,34.98034,3.9252499999999997,0.02096,3488.6,1.3208600000000001,1028.27986
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,360,11.27826,34.968779999999995,3.9133620000000007,0.015819999999999997,3491.7,1.31972,1028.31218
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,365,11.09196,34.948840000000004,3.926088,0.014119999999999999,3465.8799999999997,1.3190399999999998,1028.35284
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,370,10.94758,34.932120000000005,3.939548,0.020340000000000004,3326.5199999999995,1.31898,1028.38952
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,375,10.85276,34.92104,3.9767420000000002,0.0177,3103.3399999999997,1.31874,1028.4217999999998
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,380,10.6849,34.90202,3.9937359999999997,0.01638,3093.2,1.3169,1028.4599400000002
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,385,10.60726,34.89108,3.8348579999999997,0.02014,3131.1200000000003,1.3168,1028.4893
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,390,10.5273,34.880179999999996,3.7578000000000005,0.01724,3142.26,1.3167399999999998,1028.51834
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,395,10.41232,34.8664,3.7294620000000003,0.01654,3022.66,1.3161600000000002,1028.55068
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,400,10.251259999999998,34.84496,3.798784,0.016300000000000002,3051.8,1.31516,1028.58492
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,405,10.14806,34.8326,3.9284280000000003,0.01474,3127.8599999999997,1.31474,1028.61692
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,410,10.06372,34.82786,3.8871160000000002,0.01806,3073.5600000000004,1.31466,1028.65146
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,415,10.06816,34.83052,3.7852780000000004,0.019459999999999998,2944.8599999999997,1.3142,1028.6767800000002
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,420,10.044,34.82992,3.73139,0.024,2910.92,1.3135,1028.70342
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,425,10.01656,34.826859999999996,3.700618,0.0194,2925.1800000000003,1.31252,1028.7284399999999
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,430,9.94418,34.8206,3.684788,0.018639999999999997,2886.9800000000005,1.31252,1028.75826
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,435,9.884540000000001,34.82186,3.612786,0.022260000000000002,2752.04,1.3125,1028.79232
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,440,9.85468,34.822,3.4518180000000003,0.028220000000000002,2697.3999999999996,1.31244,1028.8205400000002
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,445,9.83698,34.82112,3.3860639999999997,0.03382,2907.74,1.3119999999999998,1028.8457199999998
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,450,9.78538,34.8225,3.334758,0.038160000000000006,2974.16,1.31126,1028.8780599999998
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,455,9.712779999999999,34.818580000000004,3.202072,0.014740000000000003,2966.98,1.31072,1028.91014
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,460,9.6786,34.8193,3.1206679999999998,0.01042,2854.2200000000003,1.31048,1028.93928
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,465,9.639840000000001,34.8161,3.0829200000000005,0.00912,2807.16,1.3104,1028.9661999999998
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,470,9.60048,34.81364000000001,3.0533680000000003,0.00928,2668.2400000000002,1.31018,1028.99368
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,475,9.57216,34.812,2.9981099999999996,0.012599999999999997,2791.94,1.31012,1029.02008
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,480,9.57528,34.81896,2.9331340000000004,0.01128,2739.3200000000006,1.30968,1029.0479
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,485,9.55646,34.82267999999999,2.829308,0.006019999999999999,2608.56,1.3085200000000001,1029.07646
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,490,9.54008,34.82188,2.789632,0.00526,2737.8,1.30824,1029.10114
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,495,9.512060000000002,34.8202,2.763126,0.00538,3023.1600000000003,1.30836,1029.1271000000002
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,500,9.50148,34.8192,2.752776,0.00698,2989.7200000000003,1.3082200000000002,1029.1508
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,505,9.49332,34.81966,2.7524539999999993,0.00712,3186.7400000000002,1.30816,1029.1750799999998
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,510,9.470519999999999,34.82144,2.7181759999999997,0.007300000000000001,3206.86,1.30816,1029.20274
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,515,9.426680000000001,34.821160000000006,2.657388,0.00824,3268.4800000000005,1.3081200000000002,1029.2323000000001
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,520,9.39562,34.82024,2.626304,0.00658,3512.44,1.3079399999999999,1029.2594400000003
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,525,9.35172,34.81798,2.6035739999999996,0.007300000000000001,3433.7,1.30776,1029.28758
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,530,9.31906,34.81524,2.5937240000000004,0.00282,3383.46,1.3073000000000001,1029.3137600000002
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,535,9.29142,34.813480000000006,2.595562,0.005220000000000001,3382.66,1.3070799999999998,1029.3396200000002
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,540,9.2711,34.81134,2.60216,0.00166,3492.8199999999997,1.3064,1029.3641400000001
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,545,9.23638,34.812,2.584688,0.0068000000000000005,3482.8399999999992,1.30648,1029.39306
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,550,9.201920000000001,34.81076,2.5614239999999997,0.00344,3461.3,1.30612,1029.4204399999999
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,555,9.19254,34.809839999999994,2.551136,0.006439999999999999,3433.56,1.30612,1029.44412
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,560,9.166680000000001,34.80864,2.547814,0.00552,3416.46,1.3060800000000001,1029.46998
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,565,9.13682,34.809219999999996,2.530054,0.00496,3464.4199999999996,1.3061,1029.49802
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,570,9.1156,34.8104,2.503824,0.0055,3490.3,1.3060800000000001,1029.52526
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,575,9.10672,34.811279999999996,2.481186,0.00526,3529.4600000000005,1.30606,1029.55006
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,580,9.08872,34.80938,2.472382,0.0040999999999999995,3572.4399999999996,1.30578,1029.5741600000001
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,585,9.0831,34.809180000000005,2.464476,0.00198,3625.8399999999992,1.30582,1029.5975600000002
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,590,9.06316,34.80652,2.46113,0.00636,3628.1,1.30514,1029.6211799999999
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,595,8.978520000000001,34.79924,2.4685339999999996,0.00674,3592.6,1.30466,1029.6513799999998
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,600,8.884739999999999,34.79088,2.5129259999999998,0.0020200000000000005,3637.7,1.3042200000000002,1029.68306
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,605,8.84732,34.79008,2.4902979999999997,9.8e-4,3644.56,1.3043799999999999,1029.71196
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,610,8.822479999999999,34.7902,2.431478,0.00378,3662.9199999999996,1.304,1029.7391599999999
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,615,8.81798,34.78974,2.407714,0.00262,3660.12,1.3039999999999998,1029.7625
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,620,8.7987,34.788759999999996,2.4015679999999997,0.0026000000000000003,3711.78,1.304,1029.78746
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,625,8.7636,34.790020000000005,2.410252,0.00414,3698.8,1.304,1029.8166800000001
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,630,8.74726,34.791399999999996,2.40311,0.00482,3481.0399999999995,1.30396,1029.84326
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,635,8.73614,34.797340000000005,2.449642,0.00312,3423.3200000000006,1.3039,1029.87228
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,640,8.704500000000001,34.79862,2.501108,0.00142,3472.9,1.3039200000000002,1029.90072
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,645,8.669659999999999,34.800039999999996,2.5387120000000003,4.8000000000000023e-4,3316.8599999999997,1.30376,1029.93032
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,650,8.62558,34.797399999999996,2.51558,8.200000000000001e-4,3020.68,1.30358,1029.9576
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,655,8.515899999999998,34.78354,2.528472,0.00142,2908.5799999999995,1.3033000000000001,1029.9868199999999
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,660,8.45206,34.77918,2.54517,-0.0033599999999999997,2994.6,1.30302,1030.0168
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,665,8.399359999999998,34.77718,2.49608,0.00244,2969.48,1.30254,1030.04646
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,670,8.322239999999999,34.77156,2.4900860000000002,-0.0030800000000000003,2978.8,1.30214,1030.07744
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,675,8.33786,34.781879999999994,2.474624,6.200000000000001e-4,2944.2200000000003,1.3020600000000002,1030.10668
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,680,8.34184,34.7853,2.3688659999999997,0.00502,2903.48,1.30214,1030.13174
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,685,8.3357,34.787780000000005,2.313498,0.0029200000000000003,3011.04,1.30194,1030.15716
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,690,8.309460000000001,34.78768,2.2555039999999997,-6.399999999999997e-4,3138.7200000000003,1.3019399999999999,1030.1838
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,695,8.293199999999999,34.790020000000005,2.268034,-9.199999999999998e-4,3087.14,1.3019,1030.2108199999998
st6,2004-08-19T11:49:08Z,40.339333333333336,-8.832166666666666,700,8.27924,34.791180000000004,2.2159619999999998,0.00198,3001.08,1.3018800000000001,1030.23654
